824,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,Cambridge St at Joy St,42.36125721646537,-71.06528744101524,Subscriber
290,Cambridge St at Joy St,42.36125721646537,-71.06528744101524,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,Subscriber
2560,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,Fan Pier,42.3533905070523,-71.04457139968872,Customer
2287,Fan Pier,42.3533905070523,-71.04457139968872,Huntington Ave at Mass Art,42.336585554561154,-71.0988699646623,Customer
667,Huntington Ave at Mass Art,42.336585554561154,-71.0988699646623,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,Subscriber
1709,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,Customer
1475,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,Cambridge St at Joy St,42.36125721646537,-71.06528744101524,Customer
890,Cambridge St at Joy St,42.36125721646537,-71.06528744101524,Dana Park,42.36178043960605,-71.10809952020645,Subscriber
265,Dana Park,42.36178043960605,-71.10809952020645,University Park,42.36264779118595,-71.10006093978882,Subscriber
193,University Park,42.36264779118595,-71.10006093978882,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Subscriber
497,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Subscriber
467,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Ames St at Broadway,42.3636929,-71.0875672,Subscriber
1048,Ames St at Broadway,42.3636929,-71.0875672,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Subscriber
4308,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Tremont St at West St,42.354979,-71.063348,Customer
2475,Tremont St at West St,42.354979,-71.063348,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975,Customer
2197,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975,W Broadway at Dorchester St,42.33595897943309,-71.04622899561036,Subscriber
551,Congress St at Northern Ave,42.3481,-71.03764,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Subscriber
461,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Fan Pier,42.3533905070523,-71.04457139968872,Subscriber
4342,Fan Pier,42.3533905070523,-71.04457139968872,Congress St at Sleeper St,42.351004495946704,-71.04930013418198,Customer
442,Congress St at Sleeper St,42.351004495946704,-71.04930013418198,Dorchester Ave at Gillette Park,42.34404051001636,-71.05737626552582,Subscriber
